No,time,src_ip,dst_ip,src_mac,dst_mac,protocol,src_port,dst_port,eth_type,flag,frame_len,Src_host_count,Src_ARP_count,Src_ICMP_count,Src_IGMP_count,Src_TCP_count,Src_UDP_count,diff_proto_rate,Diff_dest_port,TCP,UDP,ICMP,IGMP,ARP,label
12084,"Jun 14, 2022 21:37:02.013064000 GMT Summer Time",10.0.0.2,10.0.0.3,8e:81:b5:0d:68:3d,06:a0:b1:a3:3c:2b,TCP,65535,65535,0x0800,0x0014,54,5536,1229,1449,1449,2858,0,3,15,1,0,0,0,0,0
12085,"Jun 14, 2022 21:37:02.213052000 GMT Summer Time",10.0.0.3,10.0.0.2,06:a0:b1:a3:3c:2b,8e:81:b5:0d:68:3d,TCP,65535,65535,0x0800,0x0000,60,1366,17,165,165,270,901,5,2,1,0,0,0,0,0
12086,"Jun 14, 2022 21:37:02.213068000 GMT Summer Time",10.0.0.2,10.0.0.3,8e:81:b5:0d:68:3d,06:a0:b1:a3:3c:2b,TCP,65535,65535,0x0800,0x0014,54,5537,1229,1449,1449,2859,0,3,15,1,0,0,0,0,0
12087,"Jun 14, 2022 21:37:02.413051000 GMT Summer Time",10.0.0.3,10.0.0.2,06:a0:b1:a3:3c:2b,8e:81:b5:0d:68:3d,TCP,65535,65535,0x0800,0x0000,60,1367,17,165,165,271,901,5,2,1,0,0,0,0,0
12088,"Jun 14, 2022 21:37:02.413066000 GMT Summer Time",10.0.0.2,10.0.0.3,8e:81:b5:0d:68:3d,06:a0:b1:a3:3c:2b,TCP,65535,65535,0x0800,0x0014,54,5538,1229,1449,1449,2860,0,3,15,1,0,0,0,0,0
12089,"Jun 14, 2022 21:37:02.615699000 GMT Summer Time",10.0.0.3,10.0.0.2,06:a0:b1:a3:3c:2b,8e:81:b5:0d:68:3d,TCP,65535,65535,0x0800,0x0000,60,1368,17,165,165,272,901,5,2,1,0,0,0,0,0
12090,"Jun 14, 2022 21:37:02.615720000 GMT Summer Time",10.0.0.2,10.0.0.3,8e:81:b5:0d:68:3d,06:a0:b1:a3:3c:2b,TCP,65535,65535,0x0800,0x0014,54,5539,1229,1449,1449,2861,0,3,15,1,0,0,0,0,0
12091,"Jun 14, 2022 21:37:02.815698000 GMT Summer Time",10.0.0.3,10.0.0.2,06:a0:b1:a3:3c:2b,8e:81:b5:0d:68:3d,TCP,65535,65535,0x0800,0x0000,60,1369,17,165,165,273,901,5,2,1,0,0,0,0,0
12092,"Jun 14, 2022 21:37:02.815713000 GMT Summer Time",10.0.0.2,10.0.0.3,8e:81:b5:0d:68:3d,06:a0:b1:a3:3c:2b,TCP,65535,65535,0x0800,0x0014,54,5540,1229,1449,1449,2862,0,3,15,1,0,0,0,0,0
12093,"Jun 14, 2022 21:37:03.015696000 GMT Summer Time",10.0.0.3,10.0.0.2,06:a0:b1:a3:3c:2b,8e:81:b5:0d:68:3d,TCP,65535,65535,0x0800,0x0000,60,1370,17,165,165,274,901,5,2,1,0,0,0,0,0
12094,"Jun 14, 2022 21:37:03.015710000 GMT Summer Time",10.0.0.2,10.0.0.3,8e:81:b5:0d:68:3d,06:a0:b1:a3:3c:2b,TCP,65535,65535,0x0800,0x0014,54,5541,1229,1449,1449,2863,0,3,15,1,0,0,0,0,0
12095,"Jun 14, 2022 21:37:03.215697000 GMT Summer Time",10.0.0.3,10.0.0.2,06:a0:b1:a3:3c:2b,8e:81:b5:0d:68:3d,TCP,65535,65535,0x0800,0x0000,60,1371,17,165,165,275,901,5,2,1,0,0,0,0,0
12096,"Jun 14, 2022 21:37:03.215712000 GMT Summer Time",10.0.0.2,10.0.0.3,8e:81:b5:0d:68:3d,06:a0:b1:a3:3c:2b,TCP,65535,65535,0x0800,0x0014,54,5542,1229,1449,1449,2864,0,3,15,1,0,0,0,0,0
12097,"Jun 14, 2022 21:37:03.415697000 GMT Summer Time",10.0.0.3,10.0.0.2,06:a0:b1:a3:3c:2b,8e:81:b5:0d:68:3d,TCP,65535,65535,0x0800,0x0000,60,1372,17,165,165,276,901,5,2,1,0,0,0,0,0
12098,"Jun 14, 2022 21:37:03.415711000 GMT Summer Time",10.0.0.2,10.0.0.3,8e:81:b5:0d:68:3d,06:a0:b1:a3:3c:2b,TCP,65535,65535,0x0800,0x0014,54,5543,1229,1449,1449,2865,0,3,15,1,0,0,0,0,0
12099,"Jun 14, 2022 21:37:03.615710000 GMT Summer Time",10.0.0.3,10.0.0.2,06:a0:b1:a3:3c:2b,8e:81:b5:0d:68:3d,TCP,65535,65535,0x0800,0x0000,60,1373,17,165,165,277,901,5,2,1,0,0,0,0,0
12100,"Jun 14, 2022 21:37:03.615728000 GMT Summer Time",10.0.0.2,10.0.0.3,8e:81:b5:0d:68:3d,06:a0:b1:a3:3c:2b,TCP,65535,65535,0x0800,0x0014,54,5544,1229,1449,1449,2866,0,3,15,1,0,0,0,0,0
12101,"Jun 14, 2022 21:37:03.815708000 GMT Summer Time",10.0.0.3,10.0.0.2,06:a0:b1:a3:3c:2b,8e:81:b5:0d:68:3d,TCP,65535,65535,0x0800,0x0000,60,1374,17,165,165,278,901,5,2,1,0,0,0,0,0
12102,"Jun 14, 2022 21:37:03.815737000 GMT Summer Time",10.0.0.2,10.0.0.3,8e:81:b5:0d:68:3d,06:a0:b1:a3:3c:2b,TCP,65535,65535,0x0800,0x0014,54,5545,1229,1449,1449,2867,0,3,15,1,0,0,0,0,0
12103,"Jun 14, 2022 21:37:04.015705000 GMT Summer Time",10.0.0.3,10.0.0.2,06:a0:b1:a3:3c:2b,8e:81:b5:0d:68:3d,TCP,65535,65535,0x0800,0x0000,60,1375,17,165,165,279,901,5,2,1,0,0,0,0,0
12104,"Jun 14, 2022 21:37:04.015720000 GMT Summer Time",10.0.0.2,10.0.0.3,8e:81:b5:0d:68:3d,06:a0:b1:a3:3c:2b,TCP,65535,65535,0x0800,0x0014,54,5546,1229,1449,1449,2868,0,3,15,1,0,0,0,0,0
12105,"Jun 14, 2022 21:37:04.215708000 GMT Summer Time",10.0.0.3,10.0.0.2,06:a0:b1:a3:3c:2b,8e:81:b5:0d:68:3d,TCP,65535,65535,0x0800,0x0000,60,1376,17,165,165,280,901,5,2,1,0,0,0,0,0
12106,"Jun 14, 2022 21:37:04.215723000 GMT Summer Time",10.0.0.2,10.0.0.3,8e:81:b5:0d:68:3d,06:a0:b1:a3:3c:2b,TCP,65535,65535,0x0800,0x0014,54,5547,1229,1449,1449,2869,0,3,15,1,0,0,0,0,0
12107,"Jun 14, 2022 21:37:04.415704000 GMT Summer Time",10.0.0.3,10.0.0.2,06:a0:b1:a3:3c:2b,8e:81:b5:0d:68:3d,TCP,65535,65535,0x0800,0x0000,60,1377,17,165,165,281,901,5,2,1,0,0,0,0,0
12108,"Jun 14, 2022 21:37:04.415718000 GMT Summer Time",10.0.0.2,10.0.0.3,8e:81:b5:0d:68:3d,06:a0:b1:a3:3c:2b,TCP,65535,65535,0x0800,0x0014,54,5548,1229,1449,1449,2870,0,3,15,1,0,0,0,0,0
12109,"Jun 14, 2022 21:37:04.615712000 GMT Summer Time",10.0.0.3,10.0.0.2,06:a0:b1:a3:3c:2b,8e:81:b5:0d:68:3d,TCP,65535,65535,0x0800,0x0000,60,1378,17,165,165,282,901,5,2,1,0,0,0,0,0
12110,"Jun 14, 2022 21:37:04.615730000 GMT Summer Time",10.0.0.2,10.0.0.3,8e:81:b5:0d:68:3d,06:a0:b1:a3:3c:2b,TCP,65535,65535,0x0800,0x0014,54,5549,1229,1449,1449,2871,0,3,15,1,0,0,0,0,0
12111,"Jun 14, 2022 21:37:04.815755000 GMT Summer Time",10.0.0.3,10.0.0.2,06:a0:b1:a3:3c:2b,8e:81:b5:0d:68:3d,TCP,65535,65535,0x0800,0x0000,60,1379,17,165,165,283,901,5,2,1,0,0,0,0,0
12112,"Jun 14, 2022 21:37:04.815769000 GMT Summer Time",10.0.0.2,10.0.0.3,8e:81:b5:0d:68:3d,06:a0:b1:a3:3c:2b,TCP,65535,65535,0x0800,0x0014,54,5550,1229,1449,1449,2872,0,3,15,1,0,0,0,0,0
12113,"Jun 14, 2022 21:37:05.015755000 GMT Summer Time",10.0.0.3,10.0.0.2,06:a0:b1:a3:3c:2b,8e:81:b5:0d:68:3d,TCP,65535,65535,0x0800,0x0000,60,1380,17,165,165,284,901,5,2,1,0,0,0,0,0
12114,"Jun 14, 2022 21:37:05.015769000 GMT Summer Time",10.0.0.2,10.0.0.3,8e:81:b5:0d:68:3d,06:a0:b1:a3:3c:2b,TCP,65535,65535,0x0800,0x0014,54,5551,1229,1449,1449,2873,0,3,15,1,0,0,0,0,0
12115,"Jun 14, 2022 21:37:05.215765000 GMT Summer Time",10.0.0.3,10.0.0.2,06:a0:b1:a3:3c:2b,8e:81:b5:0d:68:3d,TCP,65535,65535,0x0800,0x0000,60,1381,17,165,165,285,901,5,2,1,0,0,0,0,0
12116,"Jun 14, 2022 21:37:05.215789000 GMT Summer Time",10.0.0.2,10.0.0.3,8e:81:b5:0d:68:3d,06:a0:b1:a3:3c:2b,TCP,65535,65535,0x0800,0x0014,54,5552,1229,1449,1449,2874,0,3,15,1,0,0,0,0,0
12117,"Jun 14, 2022 21:37:05.415755000 GMT Summer Time",10.0.0.3,10.0.0.2,06:a0:b1:a3:3c:2b,8e:81:b5:0d:68:3d,TCP,65535,65535,0x0800,0x0000,60,1382,17,165,165,286,901,5,2,1,0,0,0,0,0
12118,"Jun 14, 2022 21:37:05.415773000 GMT Summer Time",10.0.0.2,10.0.0.3,8e:81:b5:0d:68:3d,06:a0:b1:a3:3c:2b,TCP,65535,65535,0x0800,0x0014,54,5553,1229,1449,1449,2875,0,3,15,1,0,0,0,0,0
12119,"Jun 14, 2022 21:37:05.615790000 GMT Summer Time",10.0.0.3,10.0.0.2,06:a0:b1:a3:3c:2b,8e:81:b5:0d:68:3d,TCP,65535,65535,0x0800,0x0000,60,1383,17,165,165,287,901,5,2,1,0,0,0,0,0
12120,"Jun 14, 2022 21:37:05.615816000 GMT Summer Time",10.0.0.2,10.0.0.3,8e:81:b5:0d:68:3d,06:a0:b1:a3:3c:2b,TCP,65535,65535,0x0800,0x0014,54,5554,1229,1449,1449,2876,0,3,15,1,0,0,0,0,0
12121,"Jun 14, 2022 21:37:05.815781000 GMT Summer Time",10.0.0.3,10.0.0.2,06:a0:b1:a3:3c:2b,8e:81:b5:0d:68:3d,TCP,65535,65535,0x0800,0x0000,60,1384,17,165,165,288,901,5,2,1,0,0,0,0,0
12122,"Jun 14, 2022 21:37:05.815796000 GMT Summer Time",10.0.0.2,10.0.0.3,8e:81:b5:0d:68:3d,06:a0:b1:a3:3c:2b,TCP,65535,65535,0x0800,0x0014,54,5555,1229,1449,1449,2877,0,3,15,1,0,0,0,0,0
12123,"Jun 14, 2022 21:37:06.015768000 GMT Summer Time",10.0.0.3,10.0.0.2,06:a0:b1:a3:3c:2b,8e:81:b5:0d:68:3d,TCP,65535,65535,0x0800,0x0000,60,1385,17,165,165,289,901,5,2,1,0,0,0,0,0
12124,"Jun 14, 2022 21:37:06.015783000 GMT Summer Time",10.0.0.2,10.0.0.3,8e:81:b5:0d:68:3d,06:a0:b1:a3:3c:2b,TCP,65535,65535,0x0800,0x0014,54,5556,1229,1449,1449,2878,0,3,15,1,0,0,0,0,0
12125,"Jun 14, 2022 21:37:06.215788000 GMT Summer Time",10.0.0.3,10.0.0.2,06:a0:b1:a3:3c:2b,8e:81:b5:0d:68:3d,TCP,65535,65535,0x0800,0x0000,60,1386,17,165,165,290,901,5,2,1,0,0,0,0,0
12126,"Jun 14, 2022 21:37:06.215804000 GMT Summer Time",10.0.0.2,10.0.0.3,8e:81:b5:0d:68:3d,06:a0:b1:a3:3c:2b,TCP,65535,65535,0x0800,0x0014,54,5557,1229,1449,1449,2879,0,3,15,1,0,0,0,0,0
12127,"Jun 14, 2022 21:37:06.415768000 GMT Summer Time",10.0.0.3,10.0.0.2,06:a0:b1:a3:3c:2b,8e:81:b5:0d:68:3d,TCP,65535,65535,0x0800,0x0000,60,1387,17,165,165,291,901,5,2,1,0,0,0,0,0
12128,"Jun 14, 2022 21:37:06.415784000 GMT Summer Time",10.0.0.2,10.0.0.3,8e:81:b5:0d:68:3d,06:a0:b1:a3:3c:2b,TCP,65535,65535,0x0800,0x0014,54,5558,1229,1449,1449,2880,0,3,15,1,0,0,0,0,0
12129,"Jun 14, 2022 21:37:06.615772000 GMT Summer Time",10.0.0.3,10.0.0.2,06:a0:b1:a3:3c:2b,8e:81:b5:0d:68:3d,TCP,65535,65535,0x0800,0x0000,60,1388,17,165,165,292,901,5,2,1,0,0,0,0,0
12130,"Jun 14, 2022 21:37:06.615790000 GMT Summer Time",10.0.0.2,10.0.0.3,8e:81:b5:0d:68:3d,06:a0:b1:a3:3c:2b,TCP,65535,65535,0x0800,0x0014,54,5559,1229,1449,1449,2881,0,3,15,1,0,0,0,0,0
12131,"Jun 14, 2022 21:37:06.815769000 GMT Summer Time",10.0.0.3,10.0.0.2,06:a0:b1:a3:3c:2b,8e:81:b5:0d:68:3d,TCP,65535,65535,0x0800,0x0000,60,1389,17,165,165,293,901,5,2,1,0,0,0,0,0
12132,"Jun 14, 2022 21:37:06.815784000 GMT Summer Time",10.0.0.2,10.0.0.3,8e:81:b5:0d:68:3d,06:a0:b1:a3:3c:2b,TCP,65535,65535,0x0800,0x0014,54,5560,1229,1449,1449,2882,0,3,15,1,0,0,0,0,0
12133,"Jun 14, 2022 21:37:07.015768000 GMT Summer Time",10.0.0.3,10.0.0.2,06:a0:b1:a3:3c:2b,8e:81:b5:0d:68:3d,TCP,65535,65535,0x0800,0x0000,60,1390,17,165,165,294,901,5,2,1,0,0,0,0,0
12134,"Jun 14, 2022 21:37:07.015783000 GMT Summer Time",10.0.0.2,10.0.0.3,8e:81:b5:0d:68:3d,06:a0:b1:a3:3c:2b,TCP,65535,65535,0x0800,0x0014,54,5561,1229,1449,1449,2883,0,3,15,1,0,0,0,0,0
12135,"Jun 14, 2022 21:37:07.215791000 GMT Summer Time",10.0.0.3,10.0.0.2,06:a0:b1:a3:3c:2b,8e:81:b5:0d:68:3d,TCP,65535,65535,0x0800,0x0000,60,1391,17,165,165,295,901,5,2,1,0,0,0,0,0
12136,"Jun 14, 2022 21:37:07.215827000 GMT Summer Time",10.0.0.2,10.0.0.3,8e:81:b5:0d:68:3d,06:a0:b1:a3:3c:2b,TCP,65535,65535,0x0800,0x0014,54,5562,1229,1449,1449,2884,0,3,15,1,0,0,0,0,0
12137,"Jun 14, 2022 21:37:07.415801000 GMT Summer Time",10.0.0.3,10.0.0.2,06:a0:b1:a3:3c:2b,8e:81:b5:0d:68:3d,TCP,65535,65535,0x0800,0x0000,60,1392,17,165,165,296,901,5,2,1,0,0,0,0,0
12138,"Jun 14, 2022 21:37:07.415816000 GMT Summer Time",10.0.0.2,10.0.0.3,8e:81:b5:0d:68:3d,06:a0:b1:a3:3c:2b,TCP,65535,65535,0x0800,0x0014,54,5563,1229,1449,1449,2885,0,3,15,1,0,0,0,0,0
12139,"Jun 14, 2022 21:37:07.615808000 GMT Summer Time",10.0.0.3,10.0.0.2,06:a0:b1:a3:3c:2b,8e:81:b5:0d:68:3d,TCP,65535,65535,0x0800,0x0000,60,1393,17,165,165,297,901,5,2,1,0,0,0,0,0
12140,"Jun 14, 2022 21:37:07.615828000 GMT Summer Time",10.0.0.2,10.0.0.3,8e:81:b5:0d:68:3d,06:a0:b1:a3:3c:2b,TCP,65535,65535,0x0800,0x0014,54,5564,1229,1449,1449,2886,0,3,15,1,0,0,0,0,0
12141,"Jun 14, 2022 21:37:07.815799000 GMT Summer Time",10.0.0.3,10.0.0.2,06:a0:b1:a3:3c:2b,8e:81:b5:0d:68:3d,TCP,65535,65535,0x0800,0x0000,60,1394,17,165,165,298,901,5,2,1,0,0,0,0,0
12142,"Jun 14, 2022 21:37:07.815813000 GMT Summer Time",10.0.0.2,10.0.0.3,8e:81:b5:0d:68:3d,06:a0:b1:a3:3c:2b,TCP,65535,65535,0x0800,0x0014,54,5565,1229,1449,1449,2887,0,3,15,1,0,0,0,0,0
12143,"Jun 14, 2022 21:37:08.015837000 GMT Summer Time",10.0.0.3,10.0.0.2,06:a0:b1:a3:3c:2b,8e:81:b5:0d:68:3d,TCP,65535,65535,0x0800,0x0000,60,1395,17,165,165,299,901,5,2,1,0,0,0,0,0
12144,"Jun 14, 2022 21:37:08.015851000 GMT Summer Time",10.0.0.2,10.0.0.3,8e:81:b5:0d:68:3d,06:a0:b1:a3:3c:2b,TCP,65535,65535,0x0800,0x0014,54,5566,1229,1449,1449,2888,0,3,15,1,0,0,0,0,0
12145,"Jun 14, 2022 21:37:08.215851000 GMT Summer Time",10.0.0.3,10.0.0.2,06:a0:b1:a3:3c:2b,8e:81:b5:0d:68:3d,TCP,65535,65535,0x0800,0x0000,60,1396,17,165,165,300,901,5,2,1,0,0,0,0,0
12146,"Jun 14, 2022 21:37:08.215883000 GMT Summer Time",10.0.0.2,10.0.0.3,8e:81:b5:0d:68:3d,06:a0:b1:a3:3c:2b,TCP,65535,65535,0x0800,0x0014,54,5567,1229,1449,1449,2889,0,3,15,1,0,0,0,0,0
12147,"Jun 14, 2022 21:37:08.415838000 GMT Summer Time",10.0.0.3,10.0.0.2,06:a0:b1:a3:3c:2b,8e:81:b5:0d:68:3d,TCP,65535,65535,0x0800,0x0000,60,1397,17,165,165,301,901,5,2,1,0,0,0,0,0
12148,"Jun 14, 2022 21:37:08.415852000 GMT Summer Time",10.0.0.2,10.0.0.3,8e:81:b5:0d:68:3d,06:a0:b1:a3:3c:2b,TCP,65535,65535,0x0800,0x0014,54,5568,1229,1449,1449,2890,0,3,15,1,0,0,0,0,0
12149,"Jun 14, 2022 21:37:08.615843000 GMT Summer Time",10.0.0.3,10.0.0.2,06:a0:b1:a3:3c:2b,8e:81:b5:0d:68:3d,TCP,65535,65535,0x0800,0x0000,60,1398,17,165,165,302,901,5,2,1,0,0,0,0,0
12150,"Jun 14, 2022 21:37:08.615864000 GMT Summer Time",10.0.0.2,10.0.0.3,8e:81:b5:0d:68:3d,06:a0:b1:a3:3c:2b,TCP,65535,65535,0x0800,0x0014,54,5569,1229,1449,1449,2891,0,3,15,1,0,0,0,0,0
12151,"Jun 14, 2022 21:37:08.815868000 GMT Summer Time",10.0.0.3,10.0.0.2,06:a0:b1:a3:3c:2b,8e:81:b5:0d:68:3d,TCP,65535,65535,0x0800,0x0000,60,1399,17,165,165,303,901,5,2,1,0,0,0,0,0
12152,"Jun 14, 2022 21:37:08.815886000 GMT Summer Time",10.0.0.2,10.0.0.3,8e:81:b5:0d:68:3d,06:a0:b1:a3:3c:2b,TCP,65535,65535,0x0800,0x0014,54,5570,1229,1449,1449,2892,0,3,15,1,0,0,0,0,0
12153,"Jun 14, 2022 21:37:09.015842000 GMT Summer Time",10.0.0.3,10.0.0.2,06:a0:b1:a3:3c:2b,8e:81:b5:0d:68:3d,TCP,65535,65535,0x0800,0x0000,60,1400,17,165,165,304,901,5,2,1,0,0,0,0,0
12154,"Jun 14, 2022 21:37:09.015868000 GMT Summer Time",10.0.0.2,10.0.0.3,8e:81:b5:0d:68:3d,06:a0:b1:a3:3c:2b,TCP,65535,65535,0x0800,0x0014,54,5571,1229,1449,1449,2893,0,3,15,1,0,0,0,0,0
12155,"Jun 14, 2022 21:37:09.215860000 GMT Summer Time",10.0.0.3,10.0.0.2,06:a0:b1:a3:3c:2b,8e:81:b5:0d:68:3d,TCP,65535,65535,0x0800,0x0000,60,1401,17,165,165,305,901,5,2,1,0,0,0,0,0
12156,"Jun 14, 2022 21:37:09.215891000 GMT Summer Time",10.0.0.2,10.0.0.3,8e:81:b5:0d:68:3d,06:a0:b1:a3:3c:2b,TCP,65535,65535,0x0800,0x0014,54,5572,1229,1449,1449,2894,0,3,15,1,0,0,0,0,0
12157,"Jun 14, 2022 21:37:09.415843000 GMT Summer Time",10.0.0.3,10.0.0.2,06:a0:b1:a3:3c:2b,8e:81:b5:0d:68:3d,TCP,65535,65535,0x0800,0x0000,60,1402,17,165,165,306,901,5,2,1,0,0,0,0,0
12158,"Jun 14, 2022 21:37:09.415857000 GMT Summer Time",10.0.0.2,10.0.0.3,8e:81:b5:0d:68:3d,06:a0:b1:a3:3c:2b,TCP,65535,65535,0x0800,0x0014,54,5573,1229,1449,1449,2895,0,3,15,1,0,0,0,0,0
12159,"Jun 14, 2022 21:37:09.615849000 GMT Summer Time",10.0.0.3,10.0.0.2,06:a0:b1:a3:3c:2b,8e:81:b5:0d:68:3d,TCP,65535,65535,0x0800,0x0000,60,1403,17,165,165,307,901,5,2,1,0,0,0,0,0
12160,"Jun 14, 2022 21:37:09.615869000 GMT Summer Time",10.0.0.2,10.0.0.3,8e:81:b5:0d:68:3d,06:a0:b1:a3:3c:2b,TCP,65535,65535,0x0800,0x0014,54,5574,1229,1449,1449,2896,0,3,15,1,0,0,0,0,0
12161,"Jun 14, 2022 21:37:09.815845000 GMT Summer Time",10.0.0.3,10.0.0.2,06:a0:b1:a3:3c:2b,8e:81:b5:0d:68:3d,TCP,65535,65535,0x0800,0x0000,60,1404,17,165,165,308,901,5,2,1,0,0,0,0,0
12162,"Jun 14, 2022 21:37:09.815860000 GMT Summer Time",10.0.0.2,10.0.0.3,8e:81:b5:0d:68:3d,06:a0:b1:a3:3c:2b,TCP,65535,65535,0x0800,0x0014,54,5575,1229,1449,1449,2897,0,3,15,1,0,0,0,0,0
12163,"Jun 14, 2022 21:37:10.015842000 GMT Summer Time",10.0.0.3,10.0.0.2,06:a0:b1:a3:3c:2b,8e:81:b5:0d:68:3d,TCP,65535,65535,0x0800,0x0000,60,1405,17,165,165,309,901,5,2,1,0,0,0,0,0
12164,"Jun 14, 2022 21:37:10.015857000 GMT Summer Time",10.0.0.2,10.0.0.3,8e:81:b5:0d:68:3d,06:a0:b1:a3:3c:2b,TCP,65535,65535,0x0800,0x0014,54,5576,1229,1449,1449,2898,0,3,15,1,0,0,0,0,0
12165,"Jun 14, 2022 21:37:10.216191000 GMT Summer Time",10.0.0.3,10.0.0.2,06:a0:b1:a3:3c:2b,8e:81:b5:0d:68:3d,TCP,65535,65535,0x0800,0x0000,60,1406,17,165,165,310,901,5,2,1,0,0,0,0,0
12166,"Jun 14, 2022 21:37:10.216236000 GMT Summer Time",10.0.0.2,10.0.0.3,8e:81:b5:0d:68:3d,06:a0:b1:a3:3c:2b,TCP,65535,65535,0x0800,0x0014,54,5577,1229,1449,1449,2899,0,3,15,1,0,0,0,0,0
12167,"Jun 14, 2022 21:37:10.416158000 GMT Summer Time",10.0.0.3,10.0.0.2,06:a0:b1:a3:3c:2b,8e:81:b5:0d:68:3d,TCP,65535,65535,0x0800,0x0000,60,1407,17,165,165,311,901,5,2,1,0,0,0,0,0
12168,"Jun 14, 2022 21:37:10.416173000 GMT Summer Time",10.0.0.2,10.0.0.3,8e:81:b5:0d:68:3d,06:a0:b1:a3:3c:2b,TCP,65535,65535,0x0800,0x0014,54,5578,1229,1449,1449,2900,0,3,15,1,0,0,0,0,0
12169,"Jun 14, 2022 21:37:10.616161000 GMT Summer Time",10.0.0.3,10.0.0.2,06:a0:b1:a3:3c:2b,8e:81:b5:0d:68:3d,TCP,65535,65535,0x0800,0x0000,60,1408,17,165,165,312,901,5,2,1,0,0,0,0,0
12170,"Jun 14, 2022 21:37:10.616177000 GMT Summer Time",10.0.0.2,10.0.0.3,8e:81:b5:0d:68:3d,06:a0:b1:a3:3c:2b,TCP,65535,65535,0x0800,0x0014,54,5579,1229,1449,1449,2901,0,3,15,1,0,0,0,0,0
12171,"Jun 14, 2022 21:37:10.816159000 GMT Summer Time",10.0.0.3,10.0.0.2,06:a0:b1:a3:3c:2b,8e:81:b5:0d:68:3d,TCP,65535,65535,0x0800,0x0000,60,1409,17,165,165,313,901,5,2,1,0,0,0,0,0
12172,"Jun 14, 2022 21:37:10.816175000 GMT Summer Time",10.0.0.2,10.0.0.3,8e:81:b5:0d:68:3d,06:a0:b1:a3:3c:2b,TCP,65535,65535,0x0800,0x0014,54,5580,1229,1449,1449,2902,0,3,15,1,0,0,0,0,0
12173,"Jun 14, 2022 21:37:11.016157000 GMT Summer Time",10.0.0.3,10.0.0.2,06:a0:b1:a3:3c:2b,8e:81:b5:0d:68:3d,TCP,65535,65535,0x0800,0x0000,60,1410,17,165,165,314,901,5,2,1,0,0,0,0,0
12174,"Jun 14, 2022 21:37:11.016171000 GMT Summer Time",10.0.0.2,10.0.0.3,8e:81:b5:0d:68:3d,06:a0:b1:a3:3c:2b,TCP,65535,65535,0x0800,0x0014,54,5581,1229,1449,1449,2903,0,3,15,1,0,0,0,0,0
12175,"Jun 14, 2022 21:37:11.216455000 GMT Summer Time",10.0.0.3,10.0.0.2,06:a0:b1:a3:3c:2b,8e:81:b5:0d:68:3d,TCP,65535,65535,0x0800,0x0000,60,1411,17,165,165,315,901,5,2,1,0,0,0,0,0
12176,"Jun 14, 2022 21:37:11.216493000 GMT Summer Time",10.0.0.2,10.0.0.3,8e:81:b5:0d:68:3d,06:a0:b1:a3:3c:2b,TCP,65535,65535,0x0800,0x0014,54,5582,1229,1449,1449,2904,0,3,15,1,0,0,0,0,0
12177,"Jun 14, 2022 21:37:11.416394000 GMT Summer Time",10.0.0.3,10.0.0.2,06:a0:b1:a3:3c:2b,8e:81:b5:0d:68:3d,TCP,65535,65535,0x0800,0x0000,60,1412,17,165,165,316,901,5,2,1,0,0,0,0,0
12178,"Jun 14, 2022 21:37:11.416412000 GMT Summer Time",10.0.0.2,10.0.0.3,8e:81:b5:0d:68:3d,06:a0:b1:a3:3c:2b,TCP,65535,65535,0x0800,0x0014,54,5583,1229,1449,1449,2905,0,3,15,1,0,0,0,0,0
12179,"Jun 14, 2022 21:37:11.616393000 GMT Summer Time",10.0.0.3,10.0.0.2,06:a0:b1:a3:3c:2b,8e:81:b5:0d:68:3d,TCP,65535,65535,0x0800,0x0000,60,1413,17,165,165,317,901,5,2,1,0,0,0,0,0
12180,"Jun 14, 2022 21:37:11.616412000 GMT Summer Time",10.0.0.2,10.0.0.3,8e:81:b5:0d:68:3d,06:a0:b1:a3:3c:2b,TCP,65535,65535,0x0800,0x0014,54,5584,1229,1449,1449,2906,0,3,15,1,0,0,0,0,0
12181,"Jun 14, 2022 21:37:11.816410000 GMT Summer Time",10.0.0.3,10.0.0.2,06:a0:b1:a3:3c:2b,8e:81:b5:0d:68:3d,TCP,65535,65535,0x0800,0x0000,60,1414,17,165,165,318,901,5,2,1,0,0,0,0,0
12182,"Jun 14, 2022 21:37:11.816426000 GMT Summer Time",10.0.0.2,10.0.0.3,8e:81:b5:0d:68:3d,06:a0:b1:a3:3c:2b,TCP,65535,65535,0x0800,0x0014,54,5585,1229,1449,1449,2907,0,3,15,1,0,0,0,0,0
12183,"Jun 14, 2022 21:37:12.016389000 GMT Summer Time",10.0.0.3,10.0.0.2,06:a0:b1:a3:3c:2b,8e:81:b5:0d:68:3d,TCP,65535,65535,0x0800,0x0000,60,1415,17,165,165,319,901,5,2,1,0,0,0,0,0
12184,"Jun 14, 2022 21:37:12.016402000 GMT Summer Time",10.0.0.2,10.0.0.3,8e:81:b5:0d:68:3d,06:a0:b1:a3:3c:2b,TCP,65535,65535,0x0800,0x0014,54,5586,1229,1449,1449,2908,0,3,15,1,0,0,0,0,0
12185,"Jun 14, 2022 21:37:12.216405000 GMT Summer Time",10.0.0.3,10.0.0.2,06:a0:b1:a3:3c:2b,8e:81:b5:0d:68:3d,TCP,65535,65535,0x0800,0x0000,60,1416,17,165,165,320,901,5,2,1,0,0,0,0,0
